1,AUS,RDU,27
1,AUS,SAN,62
1,AUS,SFO,31
1,AUS,SJC,81
1,AUS,SLC,54
1,AUS,SNA,31
1,AUS,STL,31
1,AUS,TPA,31
1,AUS,TUL,31
1,AUS,TUS,31
1,AVL,ATL,96
1,AVL,CVG,2
1,AVL,DTW,56
1,AVL,EWR,35
1,AVL,IAH,31
1,AVL,MSP,28
1,AVP,ATL,72
1,AVP,CVG,20
1,AVP,DTW,54
1,AVP,ORD,50
1,AZO,DTW,102
1,AZO,MSP,25
1,AZO,ORD,166
1,BDL,ATL,168
1,BDL,BNA,31
1,BDL,BWI,263
1,BDL,CLE,41
1,BDL,CLT,133
1,BDL,CVG,111
1,BDL,DCA,96
1,BDL,DEN,31
1,BDL,DFW,86
1,BDL,DTW,136
1,BDL,EWR,112
1,BDL,FLL,54
1,BDL,IAD,92
1,BDL,IAH,6
1,BDL,IND,46
1,BDL,JFK,84
1,BDL,LAS,31
1,BDL,LAX,19
1,BDL,MCO,152
1,BDL,MDW,82
1,BDL,MIA,30
1,BDL,MKE,57
1,BDL,MSP,86
1,BDL,ORD,315
1,BDL,PBI,29
1,BDL,PHL,51
1,BDL,PHX,30
1,BDL,RDU,91
1,BDL,RSW,31
1,BDL,SJU,31
1,BDL,TPA,110
1,BET,ANC,82
1,BFL,DEN,30
1,BFL,LAS,16
1,BFL,LAX,59
1,BFL,PHX,86
1,BFL,SAN,30
1,BFL,SFO,81
1,BFL,SLC,53
1,BFL,SMF,29
1,BGM,DTW,59
1,BGR,ATL,25
1,BGR,BOS,45
1,BGR,CVG,36
1,BGR,DTW,58
1,BGR,EWR,36
1,BHM,ATL,215
1,BHM,AUS,1
1,BHM,BNA,59
1,BHM,BWI,87
1,BHM,CLT,48
1,BHM,CVG,57
1,BHM,DAL,92
1,BHM,DEN,56
1,BHM,DFW,92
1,BHM,DTW,87
1,BHM,EWR,49
1,BHM,HOU,60
1,BHM,IAD,29
1,BHM,IAH,178
1,BHM,JAX,31
1,BHM,LAS,31
1,BHM,LGA,86
1,BHM,MCO,90
1,BHM,MDW,58
1,BHM,MEM,89
1,BHM,MSY,90
1,BHM,ORD,136
1,BHM,PHX,31
1,BHM,RDU,53
1,BHM,SDF,60
1,BHM,SLC,7
1,BHM,STL,31
1,BHM,TPA,93
1,BIL,DEN,130
1,BIL,MSP,68
1,BIL,SLC,156
1,BIS,DEN,91
1,BIS,MSP,116
1,BLI,SLC,30
1,BMI,ATL,201
1,BMI,LAS,13
1,BMI,MCO,13
1,BMI,ORD,180
1,BNA,ATL,213
1,BNA,AUS,84
1,BNA,BDL,31
1,BNA,BHM,61
1,BNA,BOS,2
1,BNA,BWI,229
1,BNA,CLE,120
1,BNA,CLT,168
1,BNA,CMH,59
1,BNA,COS,1
1,BNA,CVG,105
1,BNA,DCA,111
1,BNA,DEN,207
1,BNA,DFW,239
1,BNA,DTW,251
1,BNA,EWR,141
1,BNA,FLL,62
1,BNA,HOU,143
1,BNA,IAD,41
1,BNA,IAH,212
1,BNA,JAX,116
1,BNA,JFK,98
1,BNA,LAS,122
1,BNA,LAX,122
1,BNA,LGA,82
1,BNA,MCI,113
1,BNA,MCO,146
1,BNA,MDW,250
1,BNA,MEM,89
1,BNA,MIA,61
1,BNA,MSP,59
1,BNA,MSY,62
1,BNA,OAK,31
1,BNA,ONT,31
1,BNA,ORD,263
1,BNA,PHL,83
1,BNA,PHX,117
1,BNA,PVD,31
1,BNA,RDU,147
1,BNA,SAN,62
1,BNA,SAT,59
1,BNA,SEA,31
1,BNA,SLC,23
1,BNA,STL,26
1,BNA,TPA,147
1,BOI,DEN,153
1,BOI,GEG,87
1,BOI,LAS,62
1,BOI,LAX,88
1,BOI,MSP,68
1,BOI,OAK,59
1,BOI,ONT,60
1,BOI,ORD,58
1,BOI,PDX,86
1,BOI,PHX,58
1,BOI,PIT,1
1,BOI,RNO,84
1,BOI,SAN,59
1,BOI,SEA,100
1,BOI,SFO,143
1,BOI,SLC,320
1,BOS,ATL,434
1,BOS,AUS,30
1,BOS,BGR,47
1,BOS,BNA,2
1,BOS,BTV,1
1,BOS,BUF,58
1,BOS,BWI,345
1,BOS,CAK,31
1,BOS,CHS,29
1,BOS,CLE,78
1,BOS,CLT,290
1,BOS,CMH,85
1,BOS,CVG,162
1,BOS,DCA,725
1,BOS,DEN,157
1,BOS,DFW,223
1,BOS,DTW,208
1,BOS,EWR,302
1,BOS,FLL,262
1,BOS,GSO,29
1,BOS,IAD,319
1,BOS,IAH,140
1,BOS,IND,77
1,BOS,JAX,52
1,BOS,JFK,549
1,BOS,LAS,121
1,BOS,LAX,205
1,BOS,LGA,950
1,BOS,LGB,55
1,BOS,MCO,312
1,BOS,MEM,13
1,BOS,MIA,183
1,BOS,MSP,116
1,BOS,OAK,31
1,BOS,ORD,483
1,BOS,ORF,48
1,BOS,PBI,169
1,BOS,PDX,30
1,BOS,PHF,55
1,BOS,PHL,441
1,BOS,PHX,91
1,BOS,PIT,66
1,BOS,RDU,231
1,BOS,RIC,58
1,BOS,RSW,175
1,BOS,SAN,57
1,BOS,SAV,25
1,BOS,SDF,22
1,BOS,SEA,62
1,BOS,SFO,203
1,BOS,SJC,29
1,BOS,SJU,143
1,BOS,SLC,61
1,BOS,STL,56
1,BOS,STT,17
1,BOS,TPA,167
1,BPT,IAH,38
1,BQK,ATL,58
1,BQN,EWR,31
1,BQN,JFK,62
1,BQN,MCO,31
1,BRO,IAH,89
1,BRW,ANC,30
1,BRW,FAI,30
1,BTM,SLC,61
1,BTR,ATL,232
1,BTR,CVG,2
1,BTR,DCA,27
1,BTR,DFW,203
1,BTR,IAH,150
1,BTR,MEM,92
1,BTR,ORD,29
1,BTV,ATL,27
1,BTV,CLE,37
1,BTV,CVG,31
1,BTV,DTW,64
1,BTV,EWR,115
1,BTV,JFK,211
1,BTV,MCO,22
1,BTV,ORD,56
1,BUF,ATL,297
1,BUF,BOS,57
1,BUF,BWI,197
1,BUF,CLE,55
1,BUF,CLT,117
1,BUF,DCA,25
1,BUF,DTW,115
1,BUF,EWR,144
1,BUF,FLL,30
1,BUF,JFK,226
1,BUF,LAS,30
1,BUF,MCO,151
1,BUF,MDW,89
1,BUF,MSP,6
1,BUF,ORD,249
1,BUF,PHL,53
1,BUF,PHX,31
1,BUF,RSW,23
1,BUF,TPA,60
1,BUR,DEN,91
1,BUR,DFW,102
1,BUR,JFK,110
1,BUR,LAS,407
1,BUR,OAK,480
1,BUR,PDX,28
1,BUR,PHX,427
1,BUR,SEA,122
1,BUR,SFO,177
1,BUR,SJC,285
1,BUR,SLC,168
1,BUR,SMF,305
1,BUR,TUS,1
1,BWI,ABQ,31
1,BWI,ALB,203
1,BWI,ATL,445
1,BWI,AUS,62
1,BWI,BDL,259
1,BWI,BHM,85
1,BWI,BNA,227
1,BWI,BOS,348
1,BWI,BUF,199
1,BWI,CLE,221
1,BWI,CLT,300
1,BWI,CMH,144
1,BWI,CVG,114
1,BWI,DAY,65
1,BWI,DEN,213
1,BWI,DFW,166
1,BWI,DTW,294
1,BWI,EWR,117
1,BWI,FLL,240
1,BWI,HOU,110
1,BWI,IAH,136
1,BWI,IND,86
1,BWI,ISP,207
1,BWI,JAN,60
1,BWI,JAX,89
1,BWI,JFK,112
1,BWI,LAS,139
1,BWI,LAX,58
1,BWI,LIT,31
1,BWI,MCI,89
1,BWI,MCO,422
1,BWI,MDW,238
1,BWI,MEM,82
1,BWI,MHT,324
1,BWI,MIA,89
1,BWI,MKE,121
1,BWI,MSP,90
1,BWI,MSY,31
1,BWI,OKC,31
1,BWI,ORD,273
1,BWI,ORF,145
1,BWI,PBI,137
1,BWI,PHL,56
1,BWI,PHX,184
1,BWI,PIT,93
1,BWI,PVD,351
1,BWI,PWM,62
1,BWI,RDU,174
1,BWI,ROC,63
1,BWI,RSW,116
1,BWI,SAN,60
1,BWI,SAT,62
1,BWI,SDF,140
1,BWI,SFO,31
1,BWI,SJU,30
1,BWI,SLC,61
1,BWI,SRQ,31
1,BWI,STL,145
1,BWI,TPA,297
1,BZN,ATL,5
1,BZN,DEN,155
1,BZN,MSP,67
1,BZN,ORD,33
1,BZN,SFO,4
1,BZN,SLC,177
1,CAE,ATL,216
1,CAE,CVG,101
1,CAE,DFW,91
1,CAE,DTW,56
1,CAE,EWR,55
1,CAE,IAD,118
1,CAE,LGA,49
1,CAE,MEM,54
1,CAE,ORD,129
1,CAK,ATL,307
1,CAK,BOS,31
1,CAK,CVG,6
1,CAK,DEN,61
1,CAK,DTW,76
1,CAK,LAS,13
1,CAK,LGA,60
1,CAK,MCO,31
1,CAK,ORD,76
1,CAK,RSW,23
1,CAK,TPA,26
1,CDC,SGU,1
1,CDC,SLC,45
1,CDV,ANC,31
1,CDV,YAK,28
1,CEC,ACV,30
1,CEC,SFO,50
1,CHA,ATL,162
1,CHA,CVG,25
1,CHA,DFW,31
1,CHA,IAH,57
1,CHA,MEM,27
1,CHA,ORD,51
1,CHO,ATL,69
1,CHO,CVG,1
1,CHS,ATL,319
1,CHS,BOS,28
1,CHS,CLT,68
1,CHS,CVG,73
1,CHS,DFW,89
1,CHS,DTW,58
1,CHS,EWR,70
1,CHS,IAD,116
1,CHS,IAH,5
1,CHS,LGA,107
1,CHS,MEM,59
1,CHS,ORD,91
1,CIC,SFO,104
1,CID,ATL,28
1,CID,CVG,76
1,CID,DEN,55
1,CID,DFW,113
1,CID,DTW,79
1,CID,MSP,99
1,CID,ORD,243
1,CLD,LAX,193
1,CLD,PHX,27
1,CLE,ABE,76
1,CLE,ALB,83
1,CLE,ATL,234
1,CLE,AUS,32
1,CLE,BDL,38
1,CLE,BNA,117
1,CLE,BOS,79
1,CLE,BTV,37
1,CLE,BUF,50
1,CLE,BWI,224
1,CLE,CLT,130
1,CLE,CMH,2
1,CLE,CVG,78
1,CLE,DAY,79
1,CLE,DCA,97
1,CLE,DEN,94
1,CLE,DFW,114
1,CLE,DTW,147
1,CLE,EWR,180
1,CLE,FLL,48
1,CLE,GRR,97
1,CLE,GSP,30
1,CLE,IAD,144
1,CLE,IAH,184
1,CLE,IND,23
1,CLE,JFK,110
1,CLE,LAS,116
1,CLE,LAX,73
1,CLE,LGA,256
1,CLE,MCI,81
1,CLE,MCO,175
1,CLE,MDW,236
1,CLE,MEM,83
1,CLE,MHT,84
1,CLE,MIA,31
1,CLE,MKE,111
1,CLE,MSN,26
1,CLE,MSP,153
1,CLE,MSY,8
1,CLE,OKC,17
1,CLE,ORD,371
1,CLE,ORF,2
1,CLE,PBI,37
1,CLE,PHL,9
1,CLE,PHX,92
1,CLE,PVD,30
1,CLE,PWM,6
1,CLE,RDU,27
1,CLE,RIC,73
1,CLE,ROC,73
1,CLE,RSW,59
1,CLE,SAN,6
1,CLE,SAT,23
1,CLE,SDF,50
1,CLE,SEA,7
1,CLE,SFO,31
1,CLE,SJU,4
1,CLE,SLC,31
1,CLE,SRQ,27
1,CLE,STL,84
1,CLE,SYR,46
1,CLE,TPA,65
1,CLE,TYS,30
1,CLL,DFW,115
1,CLL,IAH,31
1,CLT,ABE,31
1,CLT,ALB,82
1,CLT,ATL,622
1,CLT,BDL,138
1,CLT,BHM,48
1,CLT,BNA,168
1,CLT,BOS,290
1,CLT,BUF,117
1,CLT,BWI,306
1,CLT,CHS,68
1,CLT,CLE,134
1,CLT,CMH,26
1,CLT,CVG,51
1,CLT,DCA,247
1,CLT,DEN,180
1,CLT,DFW,294
1,CLT,DTW,242
1,CLT,EGE,4
1,CLT,EWR,426
1,CLT,FLL,294
1,CLT,GSO,72
1,CLT,IAD,257
1,CLT,IAH,277
1,CLT,ILM,72
1,CLT,IND,119
1,CLT,JAX,208
1,CLT,JFK,169
1,CLT,LAS,152
1,CLT,LAX,122
1,CLT,LGA,519
1,CLT,LIT,3
1,CLT,MCI,102
1,CLT,MCO,302
1,CLT,MDT,90
1,CLT,MDW,13
1,CLT,MEM,171
1,CLT,MHT,57
1,CLT,MIA,371
1,CLT,MKE,56
1,CLT,MSP,125
1,CLT,MSY,130
1,CLT,MYR,182
1,CLT,ORD,462
1,CLT,ORF,142
1,CLT,PBI,186
1,CLT,PHL,286
1,CLT,PHX,188
1,CLT,PIT,203
1,CLT,PNS,77
1,CLT,PVD,110
1,CLT,PWM,27
1,CLT,RDU,204
1,CLT,RIC,136
1,CLT,ROC,38
1,CLT,RSW,160
1,CLT,SAN,57
1,CLT,SAV,115
1,CLT,SDF,49
1,CLT,SEA,31
1,CLT,SFO,116
1,CLT,SJU,82
1,CLT,SLC,24
1,CLT,SRQ,16
1,CLT,STL,74
1,CLT,STT,35
1,CLT,STX,4
1,CLT,SYR,61
1,CLT,TPA,252
1,CMH,ATL,104
1,CMH,BNA,61
1,CMH,BOS,88
1,CMH,BWI,141
1,CMH,CLE,3
1,CMH,CLT,26
1,CMH,CVG,114
1,CMH,DEN,27
1,CMH,DFW,151
1,CMH,DTW,174
1,CMH,EWR,163
1,CMH,IAH,83
1,CMH,JFK,73
1,CMH,LAS,135
1,CMH,LAX,5
1,CMH,LGA,217
1,CMH,MCI,52
1,CMH,MCO,91
1,CMH,MDW,229
1,CMH,MEM,90
1,CMH,MIA,39
1,CMH,MKE,80
1,CMH,MSP,93
1,CMH,ORD,400
1,CMH,PHL,85
1,CMH,PHX,93
1,CMH,RDU,60
1,CMH,RSW,31
1,CMH,SLC,28
1,CMH,STL,60
1,CMH,TPA,92
1,CMI,DFW,29
1,CMI,ORD,192
1,CMX,MSP,22
1,COD,DEN,31
1,COD,SLC,60
1,COS,ATL,59
1,COS,CVG,26
1,COS,DEN,336
1,COS,DFW,149
1,COS,IAH,145
1,COS,LAS,12
1,COS,LAX,89
1,COS,MCI,57
1,COS,MSP,37
1,COS,ONT,62
1,COS,ORD,92
1,COS,PHX,119
1,COS,SAN,59
1,COS,SFO,30
1,COS,SLC,91
1,COS,SMF,59
1,CPR,DEN,145
1,CPR,MSP,30
1,CPR,SLC,116
1,CRP,ATL,6
1,CRP,DFW,181
1,CRP,HOU,166
1,CRP,IAH,1
1,CRW,ATL,107
1,CRW,CVG,24
1,CRW,IAH,57
1,CRW,ORD,51
1,CSG,ATL,108
1,CVG,ABE,27
1,CVG,ABQ,27
1,CVG,ALB,83
1,CVG,ATL,217
1,CVG,ATW,71
1,CVG,AUS,80
1,CVG,AVL,2
1,CVG,AVP,20
1,CVG,BDL,111
1,CVG,BGR,35
1,CVG,BHM,115
1,CVG,BNA,135
1,CVG,BOS,163
1,CVG,BTR,2
1,CVG,BTV,31
1,CVG,BWI,113
1,CVG,CAE,103
1,CVG,CAK,5
1,CVG,CHA,26
1,CVG,CHS,76
1,CVG,CID,74
1,CVG,CLE,79
1,CVG,CLT,49
1,CVG,CMH,115
1,CVG,COS,27
1,CVG,CRW,24
1,CVG,DAY,105
1,CVG,DCA,137
1,CVG,DEN,121
1,CVG,DFW,235
1,CVG,DSM,89
1,CVG,DTW,322
1,CVG,EGE,8
1,CVG,EWR,235
1,CVG,FLL,84
1,CVG,FSD,32
1,CVG,GRB,54
1,CVG,GRR,134
1,CVG,GSO,62
1,CVG,GSP,2
1,CVG,HPN,4
1,CVG,HSV,78
1,CVG,IAD,76
1,CVG,IAH,213
1,CVG,IND,18
1,CVG,JAC,3
1,CVG,JAN,32
1,CVG,JAX,109
1,CVG,JFK,123
1,CVG,LAN,58
1,CVG,LAS,84
1,CVG,LAX,104
1,CVG,LEX,119
1,CVG,LGA,309
1,CVG,MCI,133
1,CVG,MCO,114
1,CVG,MDT,83
1,CVG,MEM,131
1,CVG,MHT,81
1,CVG,MIA,130
1,CVG,MKE,104
1,CVG,MSP,152
1,CVG,MSY,32
1,CVG,OKC,84
1,CVG,OMA,86
1,CVG,ORD,437
1,CVG,ORF,31
1,CVG,PBI,59
1,CVG,PDX,32
1,CVG,PHL,147
1,CVG,PHX,58
1,CVG,PIT,163
1,CVG,PVD,81
1,CVG,PWM,60
1,CVG,RDU,112
1,CVG,RIC,110
1,CVG,ROC,76
1,CVG,RSW,58
1,CVG,SAN,58
1,CVG,SAT,84
1,CVG,SAV,51
1,CVG,SDF,48
1,CVG,SEA,64
1,CVG,SFO,62
1,CVG,SGF,32
1,CVG,SLC,146
1,CVG,SNA,17
1,CVG,SRQ,57
1,CVG,STL,104
1,CVG,SYR,87
1,CVG,TPA,91
1,CVG,TRI,29
1,CVG,TUL,84
1,CVG,TYS,107
1,CVG,VPS,21
1,CWA,DTW,24
1,CWA,ORD,71
1,DAB,ATL,228
1,DAB,EWR,32
1,DAB,LGA,2
1,DAL,ABQ,260
1,DAL,AMA,221
1,DAL,AUS,578
1,DAL,BHM,92
1,DAL,ELP,174
1,DAL,HOU,801
1,DAL,IAH,358
1,DAL,LBB,230
1,DAL,LIT,201
1,DAL,MAF,168
1,DAL,MCI,398
1,DAL,MSY,178
1,DAL,OKC,142
1,DAL,SAT,412
1,DAL,STL,231
1,DAL,TUL,198
1,DAY,ATL,263
1,DAY,BWI,65
1,DAY,CLE,75
1,DAY,CVG,103
1,DAY,DEN,92
1,DAY,DFW,89
1,DAY,DTW,86
1,DAY,EWR,79
1,DAY,IAH,61
1,DAY,LAS,14
1,DAY,MCO,31
1,DAY,MSP,59
1,DAY,ORD,152
1,DAY,TPA,23
1,DBQ,ORD,102
1,DCA,ALB,26
1,DCA,ATL,580
1,DCA,BDL,97
1,DCA,BNA,113
1,DCA,BOS,719
1,DCA,BTR,27
1,DCA,BUF,49
1,DCA,CLE,96
1,DCA,CLT,247
1,DCA,CVG,137
1,DCA,DEN,123
1,DCA,DFW,316
1,DCA,DTW,246
1,DCA,EWR,222
1,DCA,FLL,123
1,DCA,GRR,25
1,DCA,HSV,52
1,DCA,IAH,254
1,DCA,IND,82
1,DCA,JAN,25
1,DCA,JAX,61
1,DCA,JFK,270
1,DCA,LAS,29
1,DCA,LAX,31
1,DCA,LEX,27
1,DCA,LGA,899
1,DCA,MCO,152
1,DCA,MEM,87
1,DCA,MHT,25
1,DCA,MIA,246
1,DCA,MSP,155
1,DCA,MSY,23
1,DCA,ORD,526
1,DCA,PBI,94
1,DCA,PHL,4
1,DCA,PHX,93
1,DCA,PIT,23
1,DCA,PVD,58
1,DCA,RDU,233
1,DCA,RSW,63
1,DCA,SEA,62
1,DCA,SLC,30
1,DCA,STL,108
1,DCA,SYR,27
1,DCA,TPA,114
1,DCA,XNA,25
1,DEN,ABQ,234
1,DEN,AMA,62
1,DEN,ASE,360
1,DEN,ATL,485
1,DEN,AUS,209
1,DEN,BDL,31
1,DEN,BFL,31
1,DEN,BHM,57
1,DEN,BIL,130
1,DEN,BIS,93
1,DEN,BNA,211
1,DEN,BOI,154
1,DEN,BOS,180
1,DEN,BUR,121
1,DEN,BWI,212
1,DEN,BZN,150
1,DEN,CAK,61
1,DEN,CID,56
1,DEN,CLE,89
1,DEN,CLT,182
1,DEN,CMH,57
1,DEN,COD,31
1,DEN,COS,339
1,DEN,CPR,146
1,DEN,CVG,120
1,DEN,DAY,91
1,DEN,DCA,124
1,DEN,DFW,676
1,DEN,DRO,177
1,DEN,DSM,120
1,DEN,DTW,250
1,DEN,EGE,183
1,DEN,ELP,90
1,DEN,EUG,61
1,DEN,EWR,181
1,DEN,FAR,90
1,DEN,FAT,99
1,DEN,FCA,60
1,DEN,FLL,86
1,DEN,FSD,121
1,DEN,GEG,75
1,DEN,GJT,188
1,DEN,GRR,6
1,DEN,GTF,61
1,DEN,GUC,58
1,DEN,HDN,153
1,DEN,HNL,31
1,DEN,HOU,90
1,DEN,HSV,31
1,DEN,IAD,218
1,DEN,IAH,367
1,DEN,ICT,142
1,DEN,IDA,88
1,DEN,IND,152
1,DEN,JAC,59
1,DEN,JAX,23
1,DEN,JFK,72
1,DEN,KOA,3
1,DEN,LAS,663
1,DEN,LAX,700
1,DEN,LGA,259
1,DEN,LIH,2
1,DEN,LNK,97
1,DEN,MCI,405
1,DEN,MCO,292
1,DEN,MDW,325
1,DEN,MEM,149
1,DEN,MFR,31
1,DEN,MIA,93
1,DEN,MKE,145
1,DEN,MLI,33
1,DEN,MRY,31
1,DEN,MSN,83
1,DEN,MSO,98
1,DEN,MSP,397
1,DEN,MSY,88
1,DEN,MTJ,153
1,DEN,OAK,295
1,DEN,OGG,8
1,DEN,OKC,180
1,DEN,OMA,198
1,DEN,ONT,123
1,DEN,ORD,434
1,DEN,PBI,23
1,DEN,PDX,316
